air_humidity,temperature,soil_humidity,soil_ph,rainfall,price
66.71117368334276,28.9484053449368,77.80366605281303,6.357274973778118,152.82599301655782,83.48475367078933
38.36963163912251,20.946980147451015,53.610091007710515,6.798300638797787,110.13289629503717,84.70474807913953
47.528678912113094,33.48792390753061,76.20934772198551,7.5563316496657045,218.09596082292592,51.59507740442071
51.9817105976215,34.42116490330736,23.135472757161427,6.497368471446136,256.5161711370714,38.57943249931213
57.364199053022155,33.88532978226868,45.12759914444968,5.669756968440147,218.27303272780426,20.403845405720958
77.11055768358082,24.484284333149276,35.60946745772307,6.621763141038441,256.0876118123374,82.82346302346357
41.98042692950158,32.24085301978627,63.84925789884379,8.33334574808291,149.24804055186854,34.98119051486852
60.8540663048167,31.890987970701406,78.8778254298348,7.425203191895674,89.0792426772152,68.922554340547
65.54487413172255,21.382009464865114,35.39180374665487,7.514437446001621,234.48773684939803,80.7165205575642
32.78702476319987,31.57830948301355,59.250476088444465,7.396846460912919,140.11862628538847,67.71007814319003
66.45269111408629,15.740152694309852,31.885857965584407,6.09697641687831,217.81770630728312,35.802968589253766
40.23144742123749,26.92539756964106,53.919815274296596,6.75500159230684,117.66098549544142,91.99216913424743
33.90309557911677,19.600176745754062,47.83594920130017,7.752819395089954,70.30740870166817,60.92482026761022
86.93313223519999,17.411337715545578,78.32031977789222,5.804118692659477,298.14544887194086,20.0
87.93792198447356,16.539064032584182,56.51163636178799,6.333558328269136,89.05037698264982,43.803259847193694
78.50384088698766,28.925775517562794,40.97038232520913,6.32895732539756,297.1052484908703,58.22430246083012
48.27682615040224,21.797499275361325,26.845747093276003,6.796056782783518,294.31998314161183,71.83755225229815
35.86032684038303,29.49533543057523,29.074809724096074,8.441106222826555,248.45452597700992,32.83970488603005
71.05398159072942,16.307126815978847,33.519015797074104,5.702507640051466,214.85574052049938,23.119077252222443
56.40914962437608,21.305806756612206,35.05799968041788,7.056102983141785,194.45176256277117,91.00861598676767
37.32229409068673,25.789825847506744,71.03696347046827,6.0380940460366315,266.52538634445864,62.461877164083205
59.71061460667621,30.814463296779273,53.6733672969515,8.412029636229231,122.35988040487199,42.45464076311856
32.063311266913104,21.3750500586414,51.403454682461984,5.839910514182392,166.92030312121926,58.42283422782312
84.55922412472692,27.51782752874018,26.886132312153048,6.710803007084774,204.84749234162547,86.11777194128452
45.52679889600101,32.71955496472374,71.6083816009661,7.713654954503818,152.79761896737278,57.915605517692995
69.75133706123893,27.31726376364609,63.36885819250902,7.613663284082335,156.87161352256697,88.7853869830096
48.70266456536466,19.659189495072674,24.060101714000094,6.7681859106817965,132.5711668755211,83.0830540317928
61.20408127066865,15.48801563113076,62.47010583378612,6.539572503858155,191.057954171134,48.82095338134196
62.80261676059678,32.401977478018594,52.61229304055876,6.692837135658612,262.643632003779,57.951249764774076
41.091267331531625,15.425388217007743,24.903520744806695,6.292828789475918,100.38209450157821,38.12424392528465
88.17507766587352,32.49403345368399,47.498038491719385,6.115998816120399,283.60825968836036,30.5010523637895
76.50796940166687,25.578742680544238,49.08177722780282,6.9491190926766695,222.2719134370574,91.8323911107401
86.36993649385136,33.781353970257925,29.946472409796545,6.305601268202822,255.81830317000754,33.64887045740994
83.68964102565893,30.975664715473307,76.74188882001694,6.36238499469175,189.0476731575029,66.87794600597788
65.8739987286651,34.95868221066675,70.99852228883972,7.470268190423671,244.87917535601588,36.642184368106506
85.312454101387,22.014236309034203,60.1413402397465,8.405611995099676,54.0500993348668,40.41411921149616
35.30955012311517,30.34376577862254,47.73773366003643,7.310911601678125,254.5951061948838,66.75244377930152
41.75897174514871,23.03861827218484,44.70593249507051,5.730938401194899,60.034714771341626,54.445040363444534
32.71363733463228,24.597512406078177,59.05840802905725,5.726750841562201,272.4783440907156,45.04933283285479
49.519819845795865,27.5501092643674,52.725912164414325,8.354269662536698,297.9906868096608,37.06795984950769
53.320637381368925,32.47354228372677,23.736386352913136,6.391872370922001,123.51686554419446,63.5292033411975
46.28094190643375,34.681669383985906,50.7501589262199,5.7762009582474265,102.57963907144841,20.0
79.72425054911577,30.365468277290365,68.38421703397037,7.2971337614511445,241.34084096451016,71.6064958134664
51.40519960161536,23.355335643346677,47.55439265581748,7.370946334870798,113.25658523006331,93.80673144205916
46.85607058124285,23.427140045541403,23.117394653256106,7.445514460356065,266.39059579305086,79.51899349938908
62.56176498949491,29.75164603177783,67.17669196304199,6.302206083572624,75.71064803936918,73.38806878493939
38.45545349848576,19.775542915366046,32.08182692815846,5.545332052643425,81.48879909483956,34.695887855050856
78.13181884524238,17.209482262627894,35.51725009328233,8.395046108363417,294.7878887751539,20.0
34.47303862078625,22.09244315281553,29.882381205937754,6.252679137073308,218.45972456750115,73.40029568646861
89.21321619603104,20.744779833081637,39.81290389228985,7.528078864157642,261.7218061072382,64.3533229651013
76.33468615779944,20.9261624091198,65.4050903413181,7.619889609636129,131.0823443378795,80.99056366438047
41.92294089205035,19.672155020998197,51.16315157023624,7.330022251238457,219.1209373801511,75.58323556937881
30.331327027416144,15.841863792727239,32.29287644904275,6.438722182640944,198.5604568271493,40.603195312530225
78.92768570729005,15.357478694668277,72.66980468912246,6.313288761292197,200.78753003073675,37.9174988617973
72.41144063085703,34.75444779472063,72.77491129709175,7.29300484810811,220.6331148844304,44.178861786127726
73.74043008245924,23.555462674717248,72.23470550276042,8.098286900835074,193.83979328227466,71.02205196347215
76.27622080115674,22.686532943193633,34.32777268289236,8.340201186770187,157.2655923256665,58.69920820060862
34.442679104045425,28.5929456538614,47.07436065085929,5.817717413211273,118.98067359513671,58.09556333932297
51.507943712656356,19.365077757301282,79.0993793684525,5.964485837793159,242.1453327283005,53.46612151326759
36.95214357150778,33.99922367900451,66.32074857859942,8.33420877634924,106.56810750079654,20.0
81.78620555253562,30.726900288311043,21.63004527353359,7.7096056850043775,223.08857653860355,63.44217443584816
67.39788760965348,16.78822004624519,23.912275475629524,8.148981474489318,108.33320566233166,37.59675725993418
49.85388149115895,23.35161551569857,47.835882608739965,6.107897902406029,206.33254248861348,78.52169869413999
33.81350101716142,32.58236615124329,74.55321235169362,7.262757613328206,236.76956678225724,55.48674549763864
48.65893930293973,33.8946404458282,52.32210787716285,7.603418783252421,104.6784722266348,49.82016365302594
49.51099932160482,24.348030224997395,49.868750482057415,7.540335656340918,64.98582521532707,85.62061400934144
73.77637070028385,27.268227784214154,26.328421997397836,6.724455072600094,82.74343574854352,89.48774188751639
68.25344828131279,18.340678921841505,59.40680628345764,5.546184675073926,201.49924181775637,32.22177541607206
83.23276455457959,34.82337252273953,69.32618963601354,7.248778170412789,262.36160155643387,32.49012158545218
58.33289550971696,19.63343402766887,42.825200450453735,6.2593046175388265,61.24920530885609,66.72289590819796
37.1756547562981,33.85463548270251,66.53671105551965,6.850762738428671,233.53781476041155,48.16420617642482
72.7946872333797,27.992932979847367,77.8685992340487,8.372743045251452,135.32966148751302,55.980447677275315
75.64710291701385,27.154735897577183,32.22598754766135,6.697105952927304,169.6320924798806,93.00992317870978
63.67663185416978,25.25377022033017,51.39977787168448,8.01940481999328,282.2148874613914,61.568123912786795
76.25803079727366,19.61339623435517,37.22827748507453,6.065621817247753,132.99287618396136,65.0985202533576
59.62773578186344,18.530560640110167,67.57126514203037,7.517381494075087,166.3342334848715,73.45131198610737
61.363969762919645,19.409724181403508,54.65560195286945,8.431020863316832,53.420603690170275,34.07180998433392
55.652461101512976,18.72876524288509,58.074945053018226,5.8056793026188105,70.39968000120959,45.282546858066716
31.52514760464571,30.591689471335066,67.87484957695364,5.524959826681576,114.64789778369601,31.49369084953119
36.473485619598264,22.002505183334602,43.75822835974729,6.800748377897843,56.963060205268604,80.52264727854427
31.885751141204054,16.156853531267927,74.90540410442259,5.7778764491541015,207.84383151206274,20.0
68.18462467582683,34.38205260281623,51.9817320347684,7.745153049028694,156.59958920040563,44.170047761003765
48.8613588645796,32.67571769926852,29.47728937012088,8.243645991545677,187.0363006820055,36.99619102317071
60.514241469882165,33.55504566390426,61.75394709012815,6.802062918126277,93.6617964740824,59.44537745722158
84.45398843556558,34.8981564529287,67.59568102629527,6.276134926466323,123.98300735915403,33.876777112893045
44.9575337489325,18.477904984389745,39.0057006240516,6.8032099570198294,215.95611871318127,71.34364437850088
54.62297538213778,22.924840378053176,71.43075541992518,7.670343453550003,291.3256809075999,68.59757733596614
75.33306831258292,30.164769514081826,74.36859528594599,5.527162484741113,62.6041934005523,33.288514156174614
43.72788992949735,28.920412361075844,36.614269242668534,7.268361968454092,272.59608021381655,73.19720599205269
34.61879458972758,18.0779181267971,79.01128836291332,7.339875054662137,194.2203003278021,65.33459937284069
47.38508717482608,31.316662499812356,28.442691682925506,7.4130647406878065,190.97989168890592,73.36672605304062
39.67327723524026,19.488811436733215,32.1209401041494,6.226066239942631,175.06963380194009,68.07368788841057
85.78185914055439,19.47635229645246,31.053490354281568,7.64215817013438,67.34852147604585,63.01900620451077
78.48722277386501,25.73948845786827,73.63938260047223,5.774174458995329,72.46921293404017,60.244816268779594
68.00422539062541,26.858798696834064,59.25755313949771,6.097811009400402,200.2280014147715,78.83000583997996
82.28763541126307,26.601724156756223,29.126256993336373,8.132410139963445,135.23964285888957,67.88493029580418
78.22032461394687,16.829736747955096,46.41940510210094,7.716169452179699,279.31701664442016,36.32273242724569
41.19420353316215,32.549217252607605,56.917881504188124,5.541236662034036,151.64763433986806,25.4055554061546
83.55353990939867,20.312000851774123,25.007845099362996,6.2451287811094005,85.82036467566027,67.94800283792753
62.36053451493904,17.590298425656083,72.94498210444033,6.143219448979494,228.679708375509,51.62048529542526
78.44640930984374,32.774961597379544,68.21621212649211,6.312418984110918,123.33835536025246,56.206089552256344
83.7654779954096,34.11302996459507,50.31240641459829,6.242679310839659,181.3675768389733,40.373745587338426
49.08020849831183,32.24255234530901,78.02759691555022,5.687578887228537,224.4581963762925,32.58729274574985
36.60311547166061,31.19032149449756,45.06565875650598,6.876821549790461,275.0660278005176,59.42084791933596
43.6761097525165,28.104839612780435,79.04661914218987,7.698200424358495,248.04779870041904,73.15224407985032
55.626467317575376,26.017147412182787,60.07519992821762,7.3201951741523095,219.09026696818103,92.4674637089595
79.08088595534959,16.739735198228203,58.08027639523649,7.518615005794239,219.90829559878588,51.97681033566799
81.64383499538062,23.169064261413972,29.9572937177471,5.743447535608717,286.4811610080217,43.43369200205794
30.417127831871444,22.45377034024628,72.91566549827864,8.354472130530361,123.95602437413402,50.636710288667054
60.64483815465394,20.195075675206525,45.649381275236905,8.015475501529075,50.27802354904685,57.88391048264805
55.04466018892674,29.468402273771698,29.734004346948762,7.915270955486989,117.98863984954967,71.99199101560072
43.326468628243816,24.917514701575417,20.75645119854554,7.968951415125303,104.47284490668599,76.36647285536532
37.19192204002097,16.62092431815296,53.585341018302955,8.298131524398284,215.45864627849954,21.70571769130896
50.25691028421768,19.403664038996226,51.64397732736058,7.1327618983410925,208.42789994138226,79.62490000910736
86.57458223475115,28.66517527319192,63.16121734214951,6.1008460536028775,198.36534567618097,67.71239785006888
49.39217592124531,16.522617189806002,73.41548318106813,7.350350823557624,54.06086080236342,51.28249860652199
61.12743730460197,32.02413828097538,24.76439507858177,7.728644481003817,232.19451361266186,57.94363589414155
72.18113753371067,24.902930540279485,63.88978942042174,7.713752180062077,130.88260312137288,87.95716928956074
51.81777614275764,24.61173154653296,31.244716645854933,7.06434707250064,216.26399725165777,94.78140768496513
88.30692496325764,26.84815569319035,71.49062318942984,5.7053761580007345,189.14460712553833,55.22602214563753
87.74683769652668,31.493619318502983,69.14381083169937,6.613338815290383,135.68273135697677,68.0224624349911
45.10693774952185,21.95618415804386,52.44762529913266,8.262299825390071,83.64406677602693,56.87843267054178
59.83491035354312,28.56032305118127,62.61456791739869,7.253346729272279,73.60472441512024,86.54184790335101
48.052698589006184,26.314639279915824,38.861006791024906,7.114995829767141,257.87958327805586,85.8059963662762
47.090429662648056,20.340565403388425,48.27007393596888,6.30656054314658,279.5993855203895,61.06509822331334
32.213216841271965,32.57259972710316,69.2982138626283,6.605346759749737,212.4470116910749,56.59216063349096
66.57386003879381,30.94852043213856,47.55591183039283,8.186038267459509,75.85852871512084,48.24470277426491
60.16074139373169,28.169036693168508,41.46789591952651,7.499389142580507,150.50680422206017,89.99029767565384
33.08872507499936,32.011634581884834,49.65274683501799,7.862161080256999,232.2348000262893,46.547326162606566
46.71878785419669,32.34588401919605,69.6949551462331,6.863036269202965,244.95522100251702,61.863412760928014
84.49595315799922,29.167259534300698,40.11248284225236,7.390741658368474,79.55465557277215,77.30032935253938
44.37371344001835,31.74026656727344,30.425695588144627,6.245150826229622,50.0076797113456,53.448185364956025
38.693692325473386,28.949429233385672,62.72084121984685,7.616382490850459,228.03426147015125,73.97352343429117
59.36716561665378,28.602815435206008,69.55869276248491,6.782804001110012,139.14904399655143,92.44463039148805
89.13902724663603,27.372227564303685,26.038248711412,6.827636544444237,113.62033290456506,86.7777757085798
44.523316290690026,30.054332791152824,34.39244676535668,7.4479669737306455,53.22436744738136,71.45257138473114
70.32813284435272,18.172102105861473,28.518319385659634,8.30884186440678,185.0748516903749,40.131616151525236
75.69717691972306,32.617415183978565,40.87648469493,5.692019039825863,262.78768385649545,21.58613385168162
44.25825263954398,32.436870554904644,47.021058734324754,7.974229712041023,289.407911568147,31.45141563092893
73.69298091671158,15.584945660691183,64.92958021779839,6.37714933123658,191.4362376533223,44.327577727633425
52.06698796315519,31.516335011295254,59.06885509290045,6.831758363519134,178.61533193497354,76.75442002385267
67.93834983561476,17.577397349468903,57.25571404870587,5.565739986325027,71.26409637231028,24.48093270843078
68.01178264565368,21.70237708518284,41.142496796579266,6.403138233502939,187.21820038564994,85.41088113815817
62.14648104448551,29.870165125832155,70.4868531850856,7.007893727890392,144.99476974134865,88.06837346607851
35.4173862032645,18.215197920966165,48.27723004388987,5.668528232042317,201.78382022089423,32.80227594933753
80.11814973535428,31.359340482381242,78.74629628090926,6.973287188149495,147.18158696913667,75.70977988848044
49.24680389830415,31.64268355915484,58.04852829774421,8.281331886575282,110.0747808625917,42.35081410819021
41.19111062399125,25.149354675216724,27.575884493870163,5.816179654323416,73.74131880709413,62.607104720868314
32.44650849328583,15.127717434336672,60.57065372452604,7.793322184226513,128.72961114722392,30.637438328077437
65.4535765912945,20.740762663498256,39.506240925901935,6.729013160127978,74.16120857193806,83.41183404635802
70.65386171053694,27.338538367514843,61.17963180116585,7.465521143573014,94.22423770599599,88.68543709661029
30.995269735671368,34.62372356054847,24.178468889744344,6.280709793955688,296.8340396448865,20.0
60.72558349795686,27.636270540333367,30.492886230557563,5.978476787624075,161.02588922665467,75.52801040326509
43.58974651187628,20.196071621283195,71.34423553434718,5.981387842813679,182.96794162625415,63.9298721602074
68.71036742456698,27.680114061992228,33.63077342141089,5.711475836929434,268.40463218430386,48.42424200161187
40.46198574029948,25.79970759431711,70.22246751457641,6.056940114703729,298.89222512267196,55.906760222592425
71.45626428614796,30.596907903022874,36.75656530726462,7.492658154966905,195.67861233617037,76.08407427053334
53.20412077803225,17.139612776539167,58.572914603522456,8.145071835530524,253.11845526104293,31.788110618702515
86.20379932420407,30.22055805004056,61.64903441058986,7.942377056773486,131.7352560841688,61.41140461987473
38.25125664875959,25.825331573522206,50.759285188703174,7.555402929623453,126.43598936182278,88.20462464125002
50.46398106301551,34.25984007717989,38.31864060180388,5.831295590233308,150.67593024864004,28.900467470998063
36.80841127443534,21.837443320773723,32.75866258226577,6.36756233888785,218.1268156684123,76.9798088322053
85.48161709671376,27.652437862678962,21.991361273745575,6.429420625967407,220.54792231377468,78.50093280945929
82.64036120285886,33.64056211020035,38.23678407444343,6.249870839192864,128.8098586623627,45.84158640815247
45.47649766290934,17.050194559813583,59.18976743187698,7.045016979129169,83.30248103415718,61.80188592583916
69.59904276205074,33.74456974472902,76.29828910690895,7.106661444639018,208.09906411637715,57.24179924365958
79.03333201207295,28.757714446016266,72.27226893578313,6.570657925513331,82.08146554719113,81.01749413557461
63.31204869596774,16.356741182103438,65.96388659211816,6.561367476209308,194.6231270573325,56.698148550867366
61.77903470136039,21.019271338936324,67.30684059519791,7.985666793718244,223.35553201407726,67.23343537696228
44.5111374540271,29.16344177290563,59.89909420855972,7.867878544959057,225.1528740986129,68.22160981084484
35.586166068353954,16.347012029375435,35.61721145396018,6.4233874950422365,238.3680276648992,42.143998786835645
83.83294547719962,26.643409203525465,74.43170184234978,8.241365331619779,268.2148553914161,48.17500042752911
84.02508342979982,21.917661139059135,60.243938714350044,8.358445051007518,174.9897479911971,51.945600598278574
67.98608743639608,27.41831035534954,53.6264378588264,6.480227626090122,232.56229738239279,84.2183122245301
50.34178746292204,15.914840676250257,26.659368152808867,6.563274846379165,204.79318384145918,50.98025914534108
50.95257447675965,32.430736123047524,46.82333262838553,7.016902460265877,96.65998494942065,68.72265017997569
73.55734073221436,34.46977938354794,47.62149627211558,8.32336243760102,56.42241121735204,20.0
83.82661559715463,34.377557105713834,71.87381657136021,8.128958299426934,121.13534641923344,24.029530193155523
83.22518545590704,29.993036634858495,52.798893211267306,5.807703887750769,160.75842658440484,53.59355605860307
76.79253275145743,17.60172480261264,42.824032938224576,6.678192229814249,204.27648610716406,64.79572872659412
68.52189876925726,30.16526391858045,78.60801971063955,7.160113569249315,262.48983262580134,72.76710719403488
35.048397899702934,15.49173832917603,26.64323559957894,7.00939741765462,99.06142917654141,45.97415129914638
39.69772284567682,15.442471030579945,45.352905698716675,6.081589203810678,81.38744747461928,28.62774524764846
83.91325131162475,21.472204382990824,22.521480510284317,8.076450313504465,290.8699868685819,45.03963441014456
66.3857435795754,24.772863808093316,64.39424724601582,7.530822348990512,77.01113984410178,88.60360633390881
30.55182309699778,30.408148356155863,75.08459313194903,8.01372512455541,169.6227675267973,55.766188881290816
36.08829257196193,28.665907532130106,36.80223977302937,8.076292838048417,196.39093219832546,62.24261940677901
69.81010614648335,23.918054127534965,71.50050060794726,7.745067560997219,185.34360522685955,86.10063089903625
30.30369503077312,20.472533325633318,37.53309382771387,6.817631803749152,71.5080392582358,74.10616638683385
39.64848308504992,34.94249000315422,74.64620969863492,7.331640265046273,64.25672850090484,36.879989945827425
62.924027361995165,23.523626044719457,65.23771421580705,5.981096218359229,76.37085686525892,72.64011156835423
71.5137118615616,24.02774048659351,68.29440661048632,7.520936252424724,196.39692096815313,90.62153425385328
69.11767557015602,18.272476423833382,21.08039333602727,6.0377597672178425,186.08622190858028,56.71855246470644
43.45615856763359,30.89619097499859,77.76862142444156,7.5818487715304705,108.43519800918605,71.38188647661384
72.73075328085216,28.87364451562977,63.600259524219396,6.188794482261906,209.4435354613979,74.18209654396136
44.23494524980801,19.41539225577521,38.285065723168,5.85265390045066,255.01687551391234,44.564103073080496
49.52398188955606,16.647620912316853,69.76367989153081,5.995853470428872,60.39473996164844,35.826104549777725
74.78948430708145,28.60998604149426,36.891271904895795,5.5059764056572105,174.5324858870106,46.05273905655888
68.97797394283288,28.090224285622703,72.36523037396768,7.65621885356059,222.32760302567257,80.57547093628519
80.95340462965068,20.465190539964187,26.75482342471622,7.697203147175138,113.07798176742176,74.24221992586101
69.4567735380206,34.0172712450082,62.22115864764775,7.044800049739779,126.94272632328727,57.87832523094348
64.0985162001283,18.021157835618006,52.44190859869462,5.984088403166151,203.40947574734597,51.98580312065853
35.62048606968555,23.64669602085204,25.79206821172645,5.750663012532069,274.48382336093425,46.427596731562
52.06294818356601,33.872318403351976,34.51362969553034,5.557386899311861,252.48110507572483,20.0
45.91214206090353,23.394546338522446,20.74424217663889,5.997244530895662,195.78255477489589,74.52016891921295
44.63937860274501,27.77051895328171,48.12607792787035,8.17256660494944,232.5554294393123,59.48897767689295
88.38063328514673,22.951887959255885,38.07591564560002,6.224610525105045,141.20561755194967,77.74609715941963
53.58586348000563,20.4843040469734,55.90144905786553,6.562813981651647,210.24138202468944,81.94117715590804
83.5227933106268,34.67955295919656,37.83426846251703,5.816036453443999,166.54539778188925,20.0
67.86831755983577,23.18668012630086,37.99514669041908,6.167083914244511,97.48403411439023,81.10392051449622
77.6886782124989,32.881984073582686,64.5915919238962,7.057673712340615,225.43456846931429,60.05137090078649
60.15822558631153,19.599092117821723,22.888570158701206,7.323258049286958,189.11615933720552,81.7948574208808
64.61423307758155,19.262094080501665,74.17369971151923,6.236056942498633,139.65539548839786,71.54611561595833
59.55106162913184,15.622681657690228,71.13583246347089,5.673196477675352,277.8347975196577,20.0
41.71457926788267,28.033336507517703,60.06828099358439,6.673098607382196,55.233529456683314,80.93789435342819
73.34712691569032,22.370526874475225,55.593294206443055,6.202610112779002,128.943287812374,81.60147979903721
46.846341746451344,32.28716499679274,73.53814988837914,6.158661769689406,64.22034944441164,50.203277095165745
31.45895798588723,24.464198133831143,31.119810771722868,8.379588408140366,241.6318290554068,45.248871774046805
68.72833775443007,34.363868558294435,24.738149731449717,7.348901457777172,225.52686352844816,47.25819235271281
40.62664076442294,18.71051031406242,34.370610194572286,7.170635329516288,132.83805468407925,75.59102858392592
86.42751506117486,32.37246335911222,67.67469672201142,6.747325310569966,218.91572555176825,59.81298928428974
87.23571462015525,30.531937055834835,22.080216003589,6.786833000290432,148.98430654898746,76.37115966794532
84.89186341322691,30.41843689288104,54.968410105009376,7.122715011514242,239.0634478556086,70.89074495215786
52.20952201532666,31.895664562337753,79.7262509714786,7.5892894211083215,163.54591568417652,68.48925738123641
30.927396991732046,30.220479818859978,71.34176563025237,7.606438288545489,153.0699319579164,70.55636033516848
85.69911375526353,27.524406432628307,51.28674134261537,6.0150817231163485,283.68247887207525,52.936956203220596
55.69104889903886,17.624897553647752,23.818454557198542,7.000338256229881,112.71977497267505,71.22844389056628
87.99928914262017,15.650523589825038,69.88241086314258,6.735874285102306,80.11183499914137,42.17444003027888
87.81719862535516,33.41695695631374,55.93871049063263,8.111580898808153,196.13577831486455,29.998700471535095
81.1805673280416,27.33300629041476,26.89597982357401,7.394256763655129,292.33045307104476,69.42565071590033
47.66693352417514,30.930745819523526,25.631437089401373,7.097512199247945,144.45980343179667,80.6712153670732
53.105863716115515,24.630447030251002,74.57760916619554,5.846183926536752,65.50919090719538,65.69189670146743
81.06820029101141,17.346163779247888,60.152015776284706,7.316913667970234,134.82631682739185,64.03177879798014
49.01532030937666,17.50371584405101,69.75720795900534,5.851611717040701,176.4829135798896,43.61897236713408
40.16956480116555,28.711305744579427,72.73873401693604,6.511619726697257,90.48075165805344,80.86779648315859
63.40807574750101,23.606117897989254,54.30634112289933,5.928525894442996,214.525554514123,71.7877141769013
86.16928644964686,19.010494534006735,51.04678110530247,7.576220941073107,299.4373472525501,46.24246439107891
71.76178780049838,24.83189093482874,45.82564461925941,6.118756341508458,162.93486899536094,82.90335459990581
64.2036702053619,16.284178741502682,39.01679526746716,6.6755781195640775,138.68213918255316,59.607436359413946
35.83058962624611,26.639428038287974,46.07575765152271,8.187024332856335,150.17604170861665,64.63396754894465
66.90043360195018,20.379868088701954,66.43277934380939,6.112949150196911,78.78654459880028,68.04249028924721
89.4032310062558,30.951182012743764,56.11540586090789,7.023415191876337,270.8184003565559,59.03816510059597
38.405040914191446,21.207239178471475,73.55139739729077,6.757814983498066,153.706413880338,86.95725094794847
61.0997791418242,24.104402981636024,46.602800862751266,5.554372123137189,146.81860285621033,57.77993739369679
82.64238431567733,15.232410798162013,56.425374723125245,7.878274340718439,214.92256823261857,27.528068699873494
74.44611706525227,16.448937755891176,57.87845318551932,5.707137718943799,160.5083552327809,27.812481180803374
71.82094445971609,22.849871128133696,55.501829738379534,6.922765062930861,212.05836720196152,92.32057998813157
72.14904503922656,24.59877669434247,62.15802638513098,7.18203488481685,65.36157253269687,90.61711958590345
51.56946907318531,27.000410962386074,34.246008102488375,7.3852793698437615,253.43083593055687,83.62169779586513
47.6155106558696,20.833251574186065,50.741826652747434,7.565894887923626,285.1259882198507,65.12157483888666
78.56166932871082,28.89963772253085,26.25348816850086,6.2598171505681455,212.19134653984648,74.12588053752269
78.60680368075084,32.202447943784094,43.07067965868875,5.529936329975348,288.6414822147027,20.0
82.02433911480622,30.597019777866997,49.26002411727586,7.670330987064736,87.85807859249083,66.63747862804229
84.79443315338827,15.792376506967143,59.13345557272835,7.106969798042735,169.35404737008844,50.85876574782661
60.68054393165627,24.610138945156578,77.0318631551722,8.008353109621746,200.45168348636182,77.03848053824412
60.090977681231976,17.098603568363497,56.039063992901355,7.964165088702083,195.43416185529668,48.12733501674492
77.89771073800651,19.84090031725055,64.61563497059359,8.02997850336365,150.36544477226082,62.2713168374077
68.99783584666591,34.73325186534293,50.37596356971217,6.955283979938621,134.52110234156535,51.54270684194085
72.11801263546221,17.849910858030263,58.04624188257988,6.5008851875105975,81.7060056376047,63.3232687417135
77.74756016616607,24.97776306902712,24.255932968026407,7.87467460777411,147.93561264056956,81.54461875606798
83.40032050905398,27.36311468636238,35.26349485051082,6.853882339087765,90.66520377637129,87.7844690307759
50.27970941109215,29.049299410882078,41.711185592308325,6.050326589210304,233.5914191230546,65.83162955496203
52.53497715839664,26.192973669738283,48.349601300390816,8.064922058684424,102.2077338736475,73.76586072845348
35.63891639045214,15.195416948383674,22.738924730143026,8.147679630317041,64.64132632113346,20.0
64.69680845977044,21.529226164879837,28.40144585319906,6.898929268420511,188.09153445430857,92.1009935429209
32.156536427804525,25.35423286769423,36.60885846747834,5.727099181929362,198.8074331798504,57.396979514257275
57.93588108794761,16.757329982896668,78.29196145406304,6.663478269750794,267.9782653201264,49.80278103919741
62.5586780824546,22.012538624183616,39.88082042618305,7.91061297838781,194.24540310442046,76.93009330466727
47.192475127697065,15.66406217582733,48.92246348672495,8.205322085638686,136.37021343086144,25.53800785355635
65.44999563414065,16.571569943100414,31.765862764303577,6.110418227492787,250.75297038158013,38.205483223601256
31.830014996342967,22.93846552403192,56.6468042645461,5.700920836075815,185.06972329685527,54.9575382761777
